customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,Churn
CUST108365,Female,0.0,Yes,,2.0,Yes,Fiber optic,No internet service,Yes,Yes,One year,Bank transfer (automatic),64.02,No
CUST108366,Male,0.0,Yes,No,50.0,Yes,Fiber optic,No internet service,Yes,Yes,Two year,,85.36,No
CUST108367,Male,0.0,Yes,No,43.0,Yes,DSL,No internet service,No,No internet service,Month-to-month,Mailed check,69.87,No
CUST108368,Male,0.0,Yes,,31.0,Yes,Fiber optic,No,No internet service,No,Month-to-month,Credit card (automatic),29.04,Yes
CUST108369,Female,0.0,No,Yes,44.0,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),33.66,No
CUST108370,Female,0.0,Yes,No,7.0,Yes,DSL,Yes,No internet service,No,One year,Mailed check,83.4,Yes
CUST108371,Female,0.0,No,Yes,15.0,Yes,No,No internet service,Yes,No,Month-to-month,Mailed check,99.67,No
CUST108372,Female,0.0,Yes,Yes,9.0,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Bank transfer (automatic),19.64,Yes
CUST108373,Male,0.0,No,No,32.0,Yes,Fiber optic,No internet service,Yes,Yes,Two year,Credit card (automatic),52.85,No
CUST108374,Female,1.0,No,No,64.0,Yes,DSL,No,Yes,No,One year,Electronic check,,No
CUST108375,Male,1.0,No,No,,Yes,No,No internet service,Yes,No internet service,Month-to-month,,114.46,No
CUST108376,Male,0.0,No,No,32.0,Yes,Fiber optic,No internet service,No,No,Month-to-month,Credit card (automatic),51.71,No
CUST108377,Male,0.0,No,No,20.0,,No,No,No,No,Two year,Bank transfer (automatic),63.86,No
CUST108378,Female,0.0,No,No,67.0,Yes,DSL,No,,No internet service,Month-to-month,Electronic check,92.62,No
CUST108379,Male,1.0,No,Yes,44.0,Yes,Fiber optic,Yes,Yes,No internet service,One year,Credit card (automatic),29.94,No
CUST108380,Male,0.0,Yes,Yes,15.0,Yes,Fiber optic,No,Yes,No,Month-to-month,Mailed check,,No
CUST108381,Male,0.0,No,No,20.0,Yes,No,Yes,No,No internet service,Two year,Credit card (automatic),109.74,Yes
CUST108382,Male,0.0,No,Yes,41.0,Yes,DSL,No internet service,No,No internet service,One year,Electronic check,83.82,No
CUST108383,Female,0.0,No,Yes,3.0,Yes,DSL,Yes,No,Yes,One year,Credit card (automatic),68.22,No
CUST108384,Female,0.0,No,No,4.0,Yes,No,Yes,No internet service,No,One year,Mailed check,83.55,No
CUST108385,Female,0.0,Yes,Yes,48.0,Yes,DSL,No,No,Yes,Two year,Mailed check,82.88,No
CUST108386,Female,0.0,,Yes,57.0,Yes,DSL,No,No,No,,Mailed check,43.08,No
CUST108387,Female,1.0,No,No,53.0,Yes,DSL,No internet service,Yes,No internet service,Month-to-month,Mailed check,114.8,Yes
CUST108388,Female,0.0,No,Yes,12.0,,No,No internet service,No,No internet service,Month-to-month,Credit card (automatic),52.64,No
CUST108389,Male,,No,Yes,62.0,Yes,,No,Yes,No,Two year,Bank transfer (automatic),60.33,No
CUST108390,Female,0.0,Yes,No,16.0,Yes,No,No,Yes,No,One year,Electronic check,29.37,No
CUST108391,Female,1.0,Yes,No,63.0,Yes,DSL,No,Yes,No internet service,Month-to-month,Credit card (automatic),71.5,No
CUST108392,Female,0.0,No,Yes,21.0,Yes,DSL,No,Yes,Yes,Month-to-month,Electronic check,79.69,No
CUST108393,Male,0.0,Yes,No,35.0,Yes,Fiber optic,Yes,Yes,No internet service,,Bank transfer (automatic),69.31,Yes
CUST108394,Male,0.0,No,Yes,68.0,Yes,,Yes,Yes,Yes,Month-to-month,Credit card (automatic),95.32,Yes
CUST108395,Female,1.0,No,No,29.0,Yes,Fiber optic,No internet service,,No internet service,One year,Mailed check,52.36,No
CUST108396,Female,0.0,Yes,No,48.0,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Mailed check,78.81,No
CUST108397,Male,0.0,No,Yes,42.0,Yes,No,No internet service,No,No,One year,Mailed check,40.03,No
CUST108398,Female,0.0,No,No,5.0,Yes,,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),114.03,No
CUST108399,Male,0.0,Yes,Yes,,Yes,No,No,Yes,No internet service,,Bank transfer (automatic),93.89,No
CUST108400,Female,0.0,No,Yes,25.0,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Bank transfer (automatic),43.28,Yes
CUST108401,Male,0.0,No,No,,Yes,DSL,Yes,Yes,No internet service,One year,Electronic check,27.29,No
CUST108402,Male,0.0,Yes,Yes,21.0,Yes,Fiber optic,Yes,No,No,One year,Credit card (automatic),35.06,No
CUST108403,Female,0.0,No,No,71.0,Yes,DSL,Yes,No,No internet service,,Electronic check,33.27,No
CUST108404,Female,0.0,No,No,39.0,Yes,DSL,No internet service,No,No internet service,One year,Bank transfer (automatic),90.14,Yes
CUST108405,Male,0.0,Yes,Yes,45.0,Yes,No,No,Yes,No internet service,One year,Credit card (automatic),18.94,No
CUST108406,Male,0.0,Yes,Yes,37.0,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Bank transfer (automatic),44.74,Yes
CUST108407,Female,0.0,No,Yes,22.0,Yes,No,No internet service,No,Yes,Month-to-month,Credit card (automatic),59.0,Yes
CUST108408,Male,0.0,No,No,42.0,Yes,DSL,Yes,Yes,No,One year,Electronic check,20.88,No
CUST108409,Female,0.0,Yes,Yes,57.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Electronic check,43.69,No
CUST108410,Female,0.0,Yes,Yes,6.0,Yes,No,No,Yes,No internet service,One year,,97.72,No
CUST108411,Female,0.0,No,No,10.0,Yes,No,No internet service,No internet service,No,Month-to-month,Credit card (automatic),104.92,No
CUST108412,Male,0.0,Yes,No,11.0,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Credit card (automatic),65.47,No
CUST108413,Male,0.0,Yes,Yes,67.0,Yes,DSL,No internet service,Yes,Yes,One year,Credit card (automatic),90.79,Yes
CUST108414,Female,0.0,Yes,Yes,41.0,Yes,DSL,No internet service,No,No internet service,Two year,Bank transfer (automatic),104.12,No
CUST108415,Male,0.0,No,No,24.0,Yes,DSL,No,No,No,One year,Electronic check,26.3,No
CUST108416,Female,1.0,No,No,14.0,Yes,No,No internet service,No internet service,Yes,,Mailed check,100.58,No
CUST108417,Male,0.0,Yes,Yes,49.0,Yes,Fiber optic,Yes,No internet service,No,One year,Electronic check,103.49,No
CUST108418,Female,0.0,No,No,37.0,Yes,No,No,No,No internet service,Month-to-month,Electronic check,,Yes
CUST108419,Male,0.0,No,Yes,45.0,Yes,No,No,No internet service,No internet service,One year,Mailed check,59.71,Yes
CUST108420,Female,0.0,No,No,51.0,Yes,Fiber optic,No,No internet service,No,Month-to-month,Credit card (automatic),70.59,No
CUST108421,Female,,No,No,6.0,Yes,No,Yes,No,No,Two year,Credit card (automatic),,No
CUST108422,Male,1.0,Yes,Yes,48.0,Yes,Fiber optic,No internet service,No internet service,No,One year,Bank transfer (automatic),94.58,Yes
CUST108423,Male,0.0,Yes,No,51.0,No,Fiber optic,Yes,No,Yes,Month-to-month,Mailed check,91.31,No
CUST108424,Male,0.0,Yes,No,19.0,Yes,No,Yes,No,No,Month-to-month,Credit card (automatic),81.53,No
CUST108425,Male,0.0,No,Yes,22.0,Yes,No,,No internet service,No internet service,One year,Credit card (automatic),102.88,Yes
CUST108426,Male,1.0,,Yes,,Yes,DSL,No,No,Yes,,Credit card (automatic),,No
CUST108427,Male,0.0,Yes,Yes,27.0,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,71.74,No
CUST108428,Female,0.0,No,Yes,67.0,Yes,No,No,No internet service,No internet service,One year,Electronic check,50.37,No
CUST108429,Female,1.0,No,No,6.0,Yes,DSL,Yes,No,No internet service,One year,Electronic check,78.71,No
CUST108430,Male,1.0,Yes,Yes,12.0,Yes,No,No internet service,No,No,Month-to-month,Credit card (automatic),19.08,No
CUST108431,Male,0.0,No,Yes,58.0,No,No,No internet service,No,No,Month-to-month,Bank transfer (automatic),47.12,No
CUST108432,Male,0.0,Yes,No,49.0,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,Mailed check,26.84,No
CUST108433,Female,,No,Yes,61.0,Yes,DSL,No,No,No,Month-to-month,Bank transfer (automatic),62.59,No
CUST108434,Male,0.0,No,Yes,1.0,Yes,No,No,No,No internet service,Two year,Electronic check,112.15,No
CUST108435,Male,0.0,No,No,9.0,Yes,No,No,Yes,No,One year,Mailed check,22.66,No
CUST108436,Male,0.0,No,,60.0,Yes,Fiber optic,,No internet service,No internet service,Month-to-month,Bank transfer (automatic),111.84,No
CUST108437,Female,0.0,No,Yes,58.0,No,No,Yes,No internet service,No,Two year,,89.28,No
CUST108438,Male,0.0,Yes,No,59.0,Yes,DSL,Yes,No,Yes,One year,Bank transfer (automatic),108.05,No
CUST108439,Female,0.0,Yes,No,64.0,Yes,No,No,Yes,No internet service,Two year,Electronic check,98.83,No
CUST108440,Male,0.0,No,No,16.0,Yes,No,Yes,No internet service,Yes,Two year,Electronic check,61.54,Yes
CUST108441,Male,0.0,Yes,Yes,7.0,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Mailed check,63.56,No
CUST108442,Male,0.0,No,No,21.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),19.68,No
CUST108443,Male,0.0,Yes,No,71.0,Yes,No,No,No internet service,No internet service,Two year,Credit card (automatic),69.25,Yes
CUST108444,Female,0.0,No,No,37.0,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Electronic check,69.33,No
CUST108445,Male,0.0,Yes,No,0.0,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Credit card (automatic),95.4,Yes
CUST108446,Male,1.0,Yes,No,53.0,Yes,DSL,No,No internet service,Yes,One year,Electronic check,76.09,No
CUST108447,Male,0.0,No,No,60.0,No,Fiber optic,No internet service,,Yes,Two year,Mailed check,47.01,No
CUST108448,Female,1.0,Yes,Yes,8.0,Yes,Fiber optic,No internet service,Yes,No,One year,Electronic check,41.15,No
CUST108449,Male,0.0,Yes,No,40.0,Yes,DSL,No internet service,No,Yes,Month-to-month,Mailed check,,No
CUST108450,Female,,Yes,Yes,,Yes,DSL,Yes,Yes,No internet service,One year,Bank transfer (automatic),,No
CUST108451,Female,0.0,No,No,68.0,Yes,Fiber optic,No,No,No internet service,One year,Electronic check,28.24,No
CUST108452,Female,0.0,Yes,Yes,43.0,,,No,No,Yes,Month-to-month,Credit card (automatic),99.49,
CUST108453,Female,0.0,Yes,Yes,24.0,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,58.37,Yes
CUST108454,Female,0.0,,No,65.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),46.37,No
CUST108455,Male,,Yes,Yes,25.0,Yes,DSL,Yes,No internet service,,One year,Electronic check,29.61,Yes
CUST108456,Female,0.0,No,No,45.0,Yes,No,No,No,No internet service,One year,Electronic check,37.77,Yes
CUST108457,Female,0.0,No,Yes,60.0,Yes,DSL,,No,No internet service,Month-to-month,Bank transfer (automatic),23.33,No
CUST108458,Male,0.0,No,No,38.0,Yes,Fiber optic,Yes,Yes,Yes,Two year,Electronic check,91.55,No
CUST108459,Male,0.0,Yes,No,51.0,Yes,Fiber optic,No internet service,Yes,No,One year,Credit card (automatic),80.9,No
CUST108460,Female,0.0,No,Yes,60.0,Yes,No,Yes,No,Yes,Month-to-month,Credit card (automatic),116.24,No
CUST108461,Female,0.0,No,Yes,43.0,Yes,No,No internet service,No,Yes,One year,Electronic check,34.96,No
CUST108462,Female,,Yes,Yes,30.0,Yes,No,Yes,No,No,Month-to-month,Mailed check,49.29,No
CUST108463,Male,0.0,No,Yes,46.0,No,Fiber optic,,No,Yes,Month-to-month,Credit card (automatic),83.22,No
CUST108464,Male,0.0,No,No,28.0,Yes,Fiber optic,No,Yes,Yes,One year,,74.66,No
CUST108465,Female,0.0,No,No,49.0,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Mailed check,73.55,No
CUST108466,Male,0.0,No,Yes,5.0,Yes,Fiber optic,No,No,Yes,Two year,Mailed check,27.48,Yes
CUST108467,Female,0.0,No,No,3.0,Yes,,No,No internet service,No,One year,Electronic check,20.12,No
CUST108468,Female,0.0,No,No,34.0,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,,91.63,Yes
CUST108469,Male,0.0,No,Yes,8.0,Yes,No,No internet service,No,No,Month-to-month,,,No
CUST108470,Female,0.0,Yes,Yes,52.0,Yes,Fiber optic,No,No,Yes,Two year,Electronic check,20.91,Yes
CUST108471,Male,,Yes,Yes,13.0,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed check,102.77,
CUST108472,,,No,No,35.0,Yes,No,Yes,Yes,No,Month-to-month,Mailed check,96.21,Yes
CUST108473,Male,0.0,No,No,12.0,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Electronic check,40.15,Yes
CUST108474,Female,0.0,No,Yes,66.0,Yes,Fiber optic,No,No,Yes,Two year,Electronic check,,No
CUST108475,Female,0.0,Yes,No,60.0,Yes,Fiber optic,No,No,,Month-to-month,Bank transfer (automatic),44.81,Yes
CUST108476,Male,0.0,No,,0.0,Yes,Fiber optic,No,Yes,No,One year,Bank transfer (automatic),103.08,Yes
CUST108477,Female,0.0,Yes,No,28.0,Yes,DSL,Yes,No,No,One year,Electronic check,35.78,No
CUST108478,Female,0.0,No,Yes,67.0,No,No,Yes,Yes,No,Month-to-month,Mailed check,102.69,No
CUST108479,Female,1.0,No,Yes,35.0,No,No,Yes,Yes,No,,Credit card (automatic),85.14,No
CUST108480,Female,0.0,No,No,60.0,Yes,No,No,Yes,Yes,Month-to-month,Credit card (automatic),36.92,No
CUST108481,Female,0.0,No,No,6.0,Yes,DSL,Yes,Yes,No,Month-to-month,Electronic check,106.28,No
CUST108482,Female,0.0,No,,30.0,Yes,No,No internet service,No,No internet service,Month-to-month,Electronic check,102.59,No
CUST108483,Female,0.0,No,Yes,62.0,Yes,No,No,No internet service,Yes,Month-to-month,Bank transfer (automatic),82.82,No
CUST108484,Male,0.0,Yes,No,14.0,Yes,,Yes,Yes,No internet service,One year,Mailed check,68.9,Yes
CUST108485,Male,1.0,No,Yes,0.0,Yes,No,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),82.16,Yes
CUST108486,Male,0.0,No,Yes,52.0,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Mailed check,86.34,No
CUST108487,Female,0.0,No,Yes,5.0,Yes,Fiber optic,Yes,,No,One year,Credit card (automatic),28.48,No
CUST108488,Female,0.0,Yes,No,21.0,No,No,No,Yes,No internet service,Month-to-month,Electronic check,58.9,No
CUST108489,Female,1.0,No,Yes,58.0,Yes,DSL,No,No internet service,Yes,Month-to-month,,113.46,No
CUST108490,Male,,Yes,Yes,64.0,Yes,,,Yes,No internet service,One year,Credit card (automatic),96.85,No
CUST108491,Male,,Yes,No,9.0,Yes,DSL,No internet service,No,No internet service,One year,Bank transfer (automatic),25.85,No
CUST108492,Male,0.0,No,Yes,35.0,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Electronic check,105.47,No
CUST108493,Female,0.0,Yes,No,57.0,Yes,No,No internet service,Yes,No internet service,Month-to-month,Credit card (automatic),24.39,No
CUST108494,Male,0.0,Yes,No,28.0,,No,No internet service,Yes,No,Two year,Electronic check,87.81,No
CUST108495,Male,0.0,No,,25.0,Yes,DSL,No internet service,Yes,Yes,Two year,Credit card (automatic),52.37,Yes
CUST108496,Female,0.0,No,No,39.0,Yes,No,No internet service,No internet service,Yes,Month-to-month,Bank transfer (automatic),45.68,No
CUST108497,Male,0.0,No,No,55.0,Yes,DSL,No,No,No internet service,One year,Credit card (automatic),67.02,No
CUST108498,Female,0.0,Yes,,2.0,Yes,DSL,No internet service,,No internet service,One year,Electronic check,26.07,Yes
CUST108499,Female,0.0,Yes,Yes,3.0,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Electronic check,116.62,Yes
CUST108500,Male,0.0,Yes,No,7.0,Yes,DSL,Yes,No,No internet service,Month-to-month,Credit card (automatic),115.54,No
CUST108501,Male,0.0,Yes,No,24.0,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),35.38,No
CUST108502,Male,0.0,Yes,No,20.0,Yes,DSL,No,Yes,,Month-to-month,Bank transfer (automatic),115.88,No
CUST108503,Male,0.0,Yes,No,34.0,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Bank transfer (automatic),115.65,No
CUST108504,Male,0.0,Yes,No,21.0,,No,No internet service,Yes,Yes,Month-to-month,Credit card (automatic),30.46,Yes
CUST108505,Male,0.0,No,No,45.0,Yes,DSL,No internet service,Yes,No,Month-to-month,Credit card (automatic),19.38,No
CUST108506,,0.0,No,Yes,23.0,Yes,Fiber optic,No internet service,No internet service,Yes,One year,Electronic check,65.85,Yes
CUST108507,Female,0.0,Yes,Yes,60.0,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),52.45,No
CUST108508,Male,0.0,No,,,Yes,Fiber optic,No,No internet service,No,One year,Bank transfer (automatic),67.16,Yes
CUST108509,Female,0.0,Yes,No,17.0,No,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,70.52,No
CUST108510,Female,0.0,No,,61.0,No,DSL,No,No,Yes,One year,Mailed check,94.88,
CUST108511,Male,0.0,Yes,No,47.0,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Mailed check,82.43,No
CUST108512,Female,0.0,No,No,3.0,Yes,No,No,Yes,No,,Bank transfer (automatic),70.09,No
CUST108513,Male,0.0,Yes,Yes,10.0,Yes,No,No internet service,No internet service,No,,Mailed check,69.21,No
CUST108514,Female,0.0,Yes,Yes,3.0,Yes,No,No,Yes,No,Month-to-month,Bank transfer (automatic),113.83,No
CUST108515,Male,1.0,No,No,57.0,Yes,DSL,No internet service,Yes,Yes,,Bank transfer (automatic),,No
CUST108516,Female,0.0,No,Yes,,Yes,DSL,No internet service,No,No internet service,Month-to-month,Electronic check,37.41,No
CUST108517,Female,0.0,No,Yes,67.0,Yes,Fiber optic,Yes,No,No,Two year,Mailed check,50.02,No
CUST108518,Female,0.0,No,No,23.0,No,DSL,No,No internet service,Yes,Month-to-month,Mailed check,98.33,No
CUST108519,Male,0.0,Yes,Yes,3.0,Yes,DSL,Yes,Yes,Yes,One year,Credit card (automatic),48.39,No
CUST108520,Female,0.0,No,Yes,33.0,Yes,DSL,Yes,Yes,No internet service,One year,Electronic check,84.41,No
CUST108521,Female,0.0,No,No,5.0,No,DSL,,Yes,No internet service,Two year,Credit card (automatic),56.69,Yes
CUST108522,Female,0.0,No,Yes,10.0,Yes,DSL,Yes,No internet service,Yes,Two year,Credit card (automatic),58.64,No
CUST108523,Female,0.0,No,,56.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Bank transfer (automatic),93.82,No
CUST108524,Male,0.0,No,Yes,27.0,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),37.04,No
CUST108525,Male,0.0,No,No,63.0,No,No,Yes,No,No internet service,Two year,Mailed check,80.96,No
CUST108526,Female,0.0,No,Yes,36.0,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Electronic check,,No
CUST108527,Female,0.0,Yes,Yes,46.0,Yes,Fiber optic,,No internet service,Yes,Two year,Credit card (automatic),100.24,Yes
CUST108528,Female,0.0,Yes,Yes,60.0,Yes,DSL,Yes,Yes,No,Month-to-month,,111.17,Yes
CUST108529,Female,0.0,Yes,No,33.0,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),,Yes
CUST108530,Female,0.0,No,No,23.0,Yes,DSL,Yes,No,Yes,,Bank transfer (automatic),,No
CUST108531,Female,0.0,No,Yes,55.0,Yes,No,No internet service,No,Yes,Two year,Bank transfer (automatic),32.5,No
CUST108532,Male,0.0,,Yes,59.0,Yes,No,No,Yes,No,,,119.84,Yes
CUST108533,Male,,No,Yes,21.0,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Bank transfer (automatic),80.06,No
CUST108534,Male,0.0,No,No,59.0,Yes,DSL,Yes,Yes,No,One year,Credit card (automatic),113.72,No
CUST108535,Female,0.0,Yes,No,71.0,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Electronic check,116.28,No
CUST108536,Female,0.0,Yes,No,13.0,Yes,,No,Yes,No internet service,Month-to-month,Mailed check,110.23,No
CUST108537,Female,1.0,No,Yes,61.0,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Mailed check,45.18,No
CUST108538,Male,0.0,No,Yes,6.0,Yes,No,Yes,No internet service,Yes,Month-to-month,Electronic check,69.67,Yes
CUST108539,Female,1.0,Yes,No,63.0,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),41.82,No
CUST108540,Female,0.0,Yes,No,64.0,Yes,No,No internet service,No,No,Month-to-month,Mailed check,61.9,
CUST108541,Female,1.0,Yes,No,61.0,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,,61.45,No
CUST108542,,0.0,No,Yes,,Yes,,No internet service,No,No,Month-to-month,Electronic check,111.23,Yes
CUST108543,Male,0.0,Yes,Yes,67.0,Yes,No,Yes,Yes,Yes,One year,Bank transfer (automatic),88.88,
CUST108544,Male,0.0,Yes,No,39.0,Yes,No,Yes,No,Yes,One year,Credit card (automatic),93.65,No
CUST108545,Female,0.0,No,Yes,4.0,Yes,Fiber optic,No,No,No internet service,Month-to-month,Mailed check,93.48,No
CUST108546,Female,1.0,No,No,61.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),73.76,No
CUST108547,Female,0.0,Yes,Yes,65.0,No,,Yes,No,Yes,One year,Credit card (automatic),53.22,No
CUST108548,Male,0.0,No,Yes,21.0,Yes,Fiber optic,No internet service,No,No,Two year,Mailed check,103.55,No
CUST108549,Male,0.0,Yes,No,17.0,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,53.41,No
CUST108550,Female,0.0,No,No,40.0,Yes,No,Yes,No internet service,No,Month-to-month,Mailed check,71.14,
CUST108551,Male,0.0,Yes,No,25.0,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,33.47,Yes
CUST108552,Female,0.0,No,No,,Yes,Fiber optic,,Yes,No,Month-to-month,Mailed check,78.42,No
CUST108553,Male,1.0,Yes,No,26.0,Yes,Fiber optic,No,No internet service,Yes,One year,Mailed check,65.95,No
CUST108554,Female,1.0,No,Yes,15.0,No,No,No internet service,Yes,No,Month-to-month,Credit card (automatic),107.61,No
CUST108555,Female,0.0,Yes,No,16.0,Yes,DSL,No internet service,No,No,Two year,Credit card (automatic),48.89,Yes
CUST108556,Female,0.0,Yes,No,47.0,No,No,Yes,No internet service,No,Month-to-month,Mailed check,49.02,No
CUST108557,Male,1.0,,No,31.0,Yes,Fiber optic,No,Yes,No internet service,One year,Credit card (automatic),30.67,No
CUST108558,Female,1.0,Yes,,1.0,Yes,No,No internet service,,,Month-to-month,Mailed check,67.17,No
CUST108559,Female,0.0,No,Yes,36.0,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Mailed check,96.17,No
CUST108560,Female,0.0,No,Yes,56.0,No,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),84.01,No
CUST108561,Male,0.0,Yes,Yes,10.0,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,27.06,No
CUST108562,Female,0.0,Yes,Yes,17.0,Yes,DSL,Yes,No,No internet service,Month-to-month,Electronic check,48.63,No
CUST108563,Male,0.0,Yes,Yes,25.0,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Bank transfer (automatic),51.16,Yes
CUST108564,Male,0.0,No,Yes,66.0,Yes,DSL,No,No,No internet service,Month-to-month,Electronic check,79.27,Yes
CUST108565,Female,0.0,No,No,25.0,Yes,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),98.42,No
CUST108566,Female,0.0,Yes,Yes,60.0,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,119.33,No
CUST108567,Male,0.0,,Yes,48.0,Yes,No,Yes,No,No,Month-to-month,Electronic check,44.01,Yes
CUST108568,Male,0.0,Yes,Yes,71.0,Yes,Fiber optic,,No internet service,Yes,One year,Bank transfer (automatic),37.73,No
CUST108569,Female,1.0,Yes,Yes,41.0,Yes,,Yes,Yes,No internet service,Month-to-month,Mailed check,61.14,Yes
CUST108570,Female,0.0,,Yes,22.0,Yes,DSL,Yes,No internet service,No internet service,,Electronic check,86.97,Yes
CUST108571,Male,0.0,No,Yes,51.0,Yes,Fiber optic,No internet service,No,No,One year,Electronic check,91.26,Yes
CUST108572,Female,1.0,Yes,Yes,6.0,Yes,No,Yes,No internet service,No internet service,Month-to-month,,102.66,No
CUST108573,Female,0.0,No,Yes,56.0,Yes,No,No internet service,No,No internet service,Month-to-month,Bank transfer (automatic),49.84,No
CUST108574,Female,0.0,Yes,Yes,16.0,No,Fiber optic,Yes,No,,One year,Mailed check,103.78,No
CUST108575,Male,0.0,Yes,No,48.0,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,86.34,Yes
CUST108576,Female,0.0,No,Yes,41.0,Yes,DSL,No,Yes,No,One year,Bank transfer (automatic),19.96,No
CUST108577,Female,1.0,Yes,,17.0,Yes,DSL,Yes,No internet service,No,One year,Mailed check,117.23,No
CUST108578,Female,1.0,Yes,Yes,34.0,Yes,DSL,No,Yes,Yes,Month-to-month,Mailed check,43.8,No
CUST108579,Female,0.0,Yes,Yes,36.0,Yes,DSL,Yes,No internet service,No,,Mailed check,25.71,Yes
CUST108580,Male,0.0,Yes,Yes,55.0,No,DSL,No,No,No internet service,Month-to-month,Mailed check,63.21,Yes
CUST108581,Male,0.0,Yes,No,33.0,Yes,DSL,Yes,Yes,No,Month-to-month,Mailed check,72.53,Yes
CUST108582,Male,0.0,No,No,4.0,Yes,No,Yes,Yes,No,Month-to-month,Electronic check,65.7,Yes
CUST108583,Male,0.0,No,Yes,5.0,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Bank transfer (automatic),96.33,No
CUST108584,Male,0.0,Yes,Yes,47.0,Yes,No,No,Yes,Yes,One year,Mailed check,29.92,No
CUST108585,Male,1.0,No,Yes,64.0,Yes,No,No internet service,No,Yes,Two year,Electronic check,100.83,No
CUST108586,Female,0.0,Yes,No,31.0,Yes,No,Yes,No,Yes,Month-to-month,Electronic check,67.47,No
CUST108587,Female,0.0,Yes,Yes,6.0,Yes,DSL,No,Yes,Yes,Month-to-month,Bank transfer (automatic),25.88,No
CUST108588,Female,0.0,No,No,12.0,Yes,DSL,No,No internet service,Yes,Month-to-month,Bank transfer (automatic),117.47,No
CUST108589,Female,0.0,Yes,No,70.0,Yes,No,Yes,No,No internet service,Month-to-month,Mailed check,109.2,No
CUST108590,Male,0.0,No,,50.0,No,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),50.44,No
CUST108591,Male,0.0,,No,2.0,Yes,DSL,No internet service,No,No internet service,Month-to-month,Credit card (automatic),,No
CUST108592,Male,0.0,No,Yes,18.0,Yes,Fiber optic,No internet service,No internet service,No,Two year,,42.85,Yes
CUST108593,Male,0.0,Yes,No,52.0,No,DSL,Yes,,Yes,Two year,Electronic check,69.75,No
CUST108594,Male,0.0,Yes,Yes,45.0,Yes,DSL,,No,Yes,One year,Bank transfer (automatic),43.38,No
CUST108595,Female,0.0,No,No,20.0,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Credit card (automatic),55.76,No
